order_id,trade_date,ticker,side,order_type,target_weight_pct,reason_code,status
20260506-035890-SELL,2026-05-06,035890,SELL,MKT,0.0,STOP_LOSS,제안
20260506-036830-SELL,2026-05-06,036830,SELL,MKT,0.0,TRAIL_STOP,제안
20260506-001390-SELL,2026-05-06,001390,SELL,MKT,0.0,TRAIL_STOP,제안
20260506-073240-SELL,2026-05-06,073240,SELL,MKT,0.0,STOP_LOSS,제안
