기준일,종목명,종목코드,시장,종가,직전20일고가,20일돌파,거래량비율20일
2026-03-17,솔브레인홀딩스,036830,KQ,53800.0,62400.0,0,0.38
2026-03-18,솔브레인홀딩스,036830,KQ,55000.0,62400.0,0,0.37
2026-03-19,솔브레인홀딩스,036830,KQ,51700.0,62400.0,0,0.5
2026-03-20,솔브레인홀딩스,036830,KQ,52300.0,62400.0,0,0.29
2026-03-23,솔브레인홀딩스,036830,KQ,47000.0,62400.0,0,0.96
2026-03-24,솔브레인홀딩스,036830,KQ,50000.0,62400.0,0,0.74
2026-03-25,솔브레인홀딩스,036830,KQ,51300.0,62400.0,0,0.34
2026-03-26,솔브레인홀딩스,036830,KQ,48550.0,62400.0,0,0.35
2026-03-27,솔브레인홀딩스,036830,KQ,48850.0,62400.0,0,0.36
2026-03-30,솔브레인홀딩스,036830,KQ,47250.0,62400.0,0,0.28
2026-03-31,솔브레인홀딩스,036830,KQ,45400.0,62400.0,0,0.42
2026-04-01,솔브레인홀딩스,036830,KQ,49000.0,62400.0,0,0.51
2026-04-02,솔브레인홀딩스,036830,KQ,47100.0,62400.0,0,0.53
2026-04-03,솔브레인홀딩스,036830,KQ,47800.0,62400.0,0,0.56
2026-04-06,솔브레인홀딩스,036830,KQ,47600.0,62400.0,0,0.3
2026-04-07,솔브레인홀딩스,036830,KQ,51500.0,62400.0,0,1.12
2026-04-08,솔브레인홀딩스,036830,KQ,51900.0,62400.0,0,1.01
2026-04-09,솔브레인홀딩스,036830,KQ,50200.0,62100.0,0,1.14
2026-04-10,솔브레인홀딩스,036830,KQ,54000.0,57000.0,0,1.37
2026-04-13,솔브레인홀딩스,036830,KQ,54900.0,55000.0,0,1.25
2026-04-14,솔브레인홀딩스,036830,KQ,53500.0,55000.0,0,1.02
2026-04-15,솔브레인홀딩스,036830,KQ,53500.0,55000.0,0,1.09
2026-04-16,솔브레인홀딩스,036830,KQ,54000.0,54900.0,0,0.82
2026-04-17,솔브레인홀딩스,036830,KQ,54500.0,54900.0,0,0.77
2026-04-20,솔브레인홀딩스,036830,KQ,61000.0,54900.0,1,3.17
2026-04-21,솔브레인홀딩스,036830,KQ,67500.0,61000.0,1,3.94
2026-04-22,솔브레인홀딩스,036830,KQ,64600.0,67500.0,0,1.15
2026-04-23,솔브레인홀딩스,036830,KQ,60800.0,67500.0,0,1.84
2026-04-24,솔브레인홀딩스,036830,KQ,63100.0,67500.0,0,1.14
2026-04-27,솔브레인홀딩스,036830,KQ,71500.0,67500.0,1,1.54
2026-03-17,KG케미칼,001390,KS,5210.0,6100.0,0,0.31
2026-03-18,KG케미칼,001390,KS,5300.0,6100.0,0,0.44
2026-03-19,KG케미칼,001390,KS,5180.0,5980.0,0,0.53
2026-03-20,KG케미칼,001390,KS,5520.0,5950.0,0,0.87
2026-03-23,KG케미칼,001390,KS,5220.0,5950.0,0,0.87
2026-03-24,KG케미칼,001390,KS,5250.0,5850.0,0,0.49
2026-03-25,KG케미칼,001390,KS,5290.0,5810.0,0,0.4
2026-03-26,KG케미칼,001390,KS,5500.0,5810.0,0,3.43
2026-03-27,KG케미칼,001390,KS,5360.0,5690.0,0,1.15
2026-03-30,KG케미칼,001390,KS,5180.0,5520.0,0,0.83
2026-03-31,KG케미칼,001390,KS,4980.0,5520.0,0,0.44
2026-04-01,KG케미칼,001390,KS,5250.0,5520.0,0,0.46
2026-04-02,KG케미칼,001390,KS,5050.0,5520.0,0,0.36
2026-04-03,KG케미칼,001390,KS,5150.0,5520.0,0,0.23
2026-04-06,KG케미칼,001390,KS,5120.0,5520.0,0,0.26
2026-04-07,KG케미칼,001390,KS,5220.0,5520.0,0,0.55
2026-04-08,KG케미칼,001390,KS,5510.0,5520.0,0,1.04
2026-04-09,KG케미칼,001390,KS,5470.0,5520.0,0,0.59
2026-04-10,KG케미칼,001390,KS,5650.0,5520.0,1,0.61
2026-04-13,KG케미칼,001390,KS,5660.0,5650.0,1,1.05
2026-04-14,KG케미칼,001390,KS,5770.0,5660.0,1,0.88
2026-04-15,KG케미칼,001390,KS,5780.0,5770.0,1,0.58
2026-04-16,KG케미칼,001390,KS,5950.0,5780.0,1,0.7
2026-04-17,KG케미칼,001390,KS,5870.0,5950.0,0,0.77
2026-04-20,KG케미칼,001390,KS,5840.0,5950.0,0,0.39
2026-04-21,KG케미칼,001390,KS,5680.0,5950.0,0,0.56
2026-04-22,KG케미칼,001390,KS,5810.0,5950.0,0,0.63
2026-04-23,KG케미칼,001390,KS,5830.0,5950.0,0,0.62
2026-04-24,KG케미칼,001390,KS,6000.0,5950.0,1,1.77
2026-04-27,KG케미칼,001390,KS,6210.0,6000.0,1,1.81
2026-03-17,제이에스코퍼레이션,194370,KS,12070.0,14700.0,0,0.5
2026-03-18,제이에스코퍼레이션,194370,KS,12150.0,14700.0,0,0.61
2026-03-19,제이에스코퍼레이션,194370,KS,11860.0,14700.0,0,0.32
2026-03-20,제이에스코퍼레이션,194370,KS,12250.0,14700.0,0,0.23
2026-03-23,제이에스코퍼레이션,194370,KS,11790.0,14700.0,0,0.73
2026-03-24,제이에스코퍼레이션,194370,KS,11980.0,14700.0,0,0.69
2026-03-25,제이에스코퍼레이션,194370,KS,12090.0,14450.0,0,0.35
2026-03-26,제이에스코퍼레이션,194370,KS,11600.0,14250.0,0,0.62
2026-03-27,제이에스코퍼레이션,194370,KS,11700.0,14100.0,0,0.55
2026-03-30,제이에스코퍼레이션,194370,KS,11480.0,13500.0,0,0.6
2026-03-31,제이에스코퍼레이션,194370,KS,10950.0,12700.0,0,1.19
2026-04-01,제이에스코퍼레이션,194370,KS,11530.0,12360.0,0,1.14
2026-04-02,제이에스코퍼레이션,194370,KS,11140.0,12360.0,0,1.3
2026-04-03,제이에스코퍼레이션,194370,KS,11100.0,12360.0,0,2.27
2026-04-06,제이에스코퍼레이션,194370,KS,10890.0,12360.0,0,2.51
2026-04-07,제이에스코퍼레이션,194370,KS,11010.0,12360.0,0,1.5
2026-04-08,제이에스코퍼레이션,194370,KS,11660.0,12360.0,0,1.46
2026-04-09,제이에스코퍼레이션,194370,KS,12220.0,12360.0,0,2.04
2026-04-10,제이에스코퍼레이션,194370,KS,13140.0,12250.0,1,2.22
2026-04-13,제이에스코퍼레이션,194370,KS,12870.0,13140.0,0,1.22
2026-04-14,제이에스코퍼레이션,194370,KS,12860.0,13140.0,0,1.64
2026-04-15,제이에스코퍼레이션,194370,KS,12790.0,13140.0,0,0.83
2026-04-16,제이에스코퍼레이션,194370,KS,13130.0,13140.0,0,1.1
2026-04-17,제이에스코퍼레이션,194370,KS,13340.0,13140.0,1,1.12
2026-04-20,제이에스코퍼레이션,194370,KS,13330.0,13340.0,0,0.76
2026-04-21,제이에스코퍼레이션,194370,KS,13180.0,13340.0,0,0.81
2026-04-22,제이에스코퍼레이션,194370,KS,13260.0,13340.0,0,0.68
2026-04-23,제이에스코퍼레이션,194370,KS,14020.0,13340.0,1,1.29
2026-04-24,제이에스코퍼레이션,194370,KS,14100.0,14020.0,1,0.72
2026-04-27,제이에스코퍼레이션,194370,KS,15570.0,14100.0,1,2.8
2026-03-17,일진홀딩스,015860,KS,7240.0,9340.0,0,0.28
2026-03-18,일진홀딩스,015860,KS,7610.0,9340.0,0,0.47
2026-03-19,일진홀딩스,015860,KS,7280.0,9340.0,0,0.56
2026-03-20,일진홀딩스,015860,KS,7660.0,9340.0,0,0.6
2026-03-23,일진홀딩스,015860,KS,7200.0,9340.0,0,0.57
2026-03-24,일진홀딩스,015860,KS,7180.0,9340.0,0,0.6
2026-03-25,일진홀딩스,015860,KS,7360.0,9280.0,0,0.27
2026-03-26,일진홀딩스,015860,KS,7220.0,9280.0,0,0.63
2026-03-27,일진홀딩스,015860,KS,7080.0,9240.0,0,0.68
2026-03-30,일진홀딩스,015860,KS,6750.0,9140.0,0,0.44
2026-03-31,일진홀딩스,015860,KS,6530.0,8820.0,0,0.81
2026-04-01,일진홀딩스,015860,KS,7020.0,8310.0,0,0.99
2026-04-02,일진홀딩스,015860,KS,6700.0,8310.0,0,0.84
2026-04-03,일진홀딩스,015860,KS,6750.0,8000.0,0,0.42
2026-04-06,일진홀딩스,015860,KS,7030.0,7730.0,0,1.12
2026-04-07,일진홀딩스,015860,KS,6970.0,7730.0,0,0.86
2026-04-08,일진홀딩스,015860,KS,7310.0,7700.0,0,0.7
2026-04-09,일진홀딩스,015860,KS,7100.0,7690.0,0,0.7
2026-04-10,일진홀딩스,015860,KS,7400.0,7660.0,0,0.76
2026-04-13,일진홀딩스,015860,KS,7490.0,7660.0,0,0.56
2026-04-14,일진홀딩스,015860,KS,7610.0,7660.0,0,1.16
2026-04-15,일진홀딩스,015860,KS,8500.0,7660.0,1,3.88
2026-04-16,일진홀딩스,015860,KS,8270.0,8500.0,0,1.25
2026-04-17,일진홀딩스,015860,KS,8210.0,8500.0,0,0.65
2026-04-20,일진홀딩스,015860,KS,8750.0,8500.0,1,3.0
2026-04-21,일진홀딩스,015860,KS,8610.0,8750.0,0,0.95
2026-04-22,일진홀딩스,015860,KS,8660.0,8750.0,0,0.62
2026-04-23,일진홀딩스,015860,KS,9150.0,8750.0,1,2.09
2026-04-24,일진홀딩스,015860,KS,9580.0,9150.0,1,1.88
2026-04-27,일진홀딩스,015860,KS,10260.0,9580.0,1,2.49
2026-03-17,성우하이텍,015750,KQ,9600.0,11310.0,0,0.68
2026-03-18,성우하이텍,015750,KQ,9610.0,11310.0,0,0.64
2026-03-19,성우하이텍,015750,KQ,9200.0,11310.0,0,0.51
2026-03-20,성우하이텍,015750,KQ,9490.0,11310.0,0,0.45
2026-03-23,성우하이텍,015750,KQ,9070.0,11310.0,0,0.48
2026-03-24,성우하이텍,015750,KQ,9090.0,11310.0,0,0.38
2026-03-25,성우하이텍,015750,KQ,9240.0,11310.0,0,0.24
2026-03-26,성우하이텍,015750,KQ,8830.0,11310.0,0,0.31
2026-03-27,성우하이텍,015750,KQ,8960.0,11310.0,0,0.25
2026-03-30,성우하이텍,015750,KQ,8620.0,11310.0,0,0.16
2026-03-31,성우하이텍,015750,KQ,8400.0,11310.0,0,0.31
2026-04-01,성우하이텍,015750,KQ,8900.0,11310.0,0,0.28
2026-04-02,성우하이텍,015750,KQ,8420.0,11310.0,0,0.43
2026-04-03,성우하이텍,015750,KQ,8410.0,11310.0,0,0.24
2026-04-06,성우하이텍,015750,KQ,8260.0,11310.0,0,0.24
2026-04-07,성우하이텍,015750,KQ,8330.0,11310.0,0,0.22
2026-04-08,성우하이텍,015750,KQ,8750.0,11310.0,0,0.52
2026-04-09,성우하이텍,015750,KQ,8400.0,11310.0,0,0.6
2026-04-10,성우하이텍,015750,KQ,8540.0,10580.0,0,0.49
2026-04-13,성우하이텍,015750,KQ,8500.0,9850.0,0,0.33
2026-04-14,성우하이텍,015750,KQ,8730.0,9610.0,0,0.66
2026-04-15,성우하이텍,015750,KQ,8920.0,9610.0,0,1.04
2026-04-16,성우하이텍,015750,KQ,9050.0,9490.0,0,0.81
2026-04-17,성우하이텍,015750,KQ,9020.0,9490.0,0,0.55
2026-04-20,성우하이텍,015750,KQ,8840.0,9240.0,0,0.67
2026-04-21,성우하이텍,015750,KQ,9120.0,9240.0,0,1.5
2026-04-22,성우하이텍,015750,KQ,9200.0,9240.0,0,2.34
2026-04-23,성우하이텍,015750,KQ,9010.0,9200.0,0,1.62
2026-04-24,성우하이텍,015750,KQ,8950.0,9200.0,0,0.9
2026-04-27,성우하이텍,015750,KQ,9330.0,9200.0,1,1.43
2026-03-17,KG에코솔루션,151860,KQ,6130.0,7230.0,0,0.35
2026-03-18,KG에코솔루션,151860,KQ,6280.0,7230.0,0,0.57
2026-03-19,KG에코솔루션,151860,KQ,6090.0,7230.0,0,0.41
2026-03-20,KG에코솔루션,151860,KQ,6940.0,7230.0,0,2.52
2026-03-23,KG에코솔루션,151860,KQ,6490.0,7230.0,0,1.23
2026-03-24,KG에코솔루션,151860,KQ,6410.0,7050.0,0,0.82
2026-03-25,KG에코솔루션,151860,KQ,6430.0,6940.0,0,0.48
2026-03-26,KG에코솔루션,151860,KQ,6410.0,6940.0,0,0.61
2026-03-27,KG에코솔루션,151860,KQ,6420.0,6940.0,0,0.53
2026-03-30,KG에코솔루션,151860,KQ,6200.0,6940.0,0,0.75
2026-03-31,KG에코솔루션,151860,KQ,5930.0,6940.0,0,0.76
2026-04-01,KG에코솔루션,151860,KQ,6270.0,6940.0,0,0.78
2026-04-02,KG에코솔루션,151860,KQ,5920.0,6940.0,0,0.98
2026-04-03,KG에코솔루션,151860,KQ,6160.0,6940.0,0,0.77
2026-04-06,KG에코솔루션,151860,KQ,6020.0,6940.0,0,0.66
2026-04-07,KG에코솔루션,151860,KQ,6020.0,6940.0,0,0.49
2026-04-08,KG에코솔루션,151860,KQ,6360.0,6940.0,0,1.06
2026-04-09,KG에코솔루션,151860,KQ,6280.0,6940.0,0,0.63
2026-04-10,KG에코솔루션,151860,KQ,6440.0,6940.0,0,0.79
2026-04-13,KG에코솔루션,151860,KQ,6460.0,6940.0,0,0.74
2026-04-14,KG에코솔루션,151860,KQ,6610.0,6940.0,0,0.95
2026-04-15,KG에코솔루션,151860,KQ,6570.0,6940.0,0,0.85
2026-04-16,KG에코솔루션,151860,KQ,6770.0,6940.0,0,1.01
2026-04-17,KG에코솔루션,151860,KQ,6900.0,6940.0,0,1.61
2026-04-20,KG에코솔루션,151860,KQ,6860.0,6900.0,0,1.33
2026-04-21,KG에코솔루션,151860,KQ,6710.0,6900.0,0,1.16
2026-04-22,KG에코솔루션,151860,KQ,6900.0,6900.0,1,1.32
2026-04-23,KG에코솔루션,151860,KQ,6950.0,6900.0,1,1.19
2026-04-24,KG에코솔루션,151860,KQ,7040.0,6950.0,1,1.29
2026-04-27,KG에코솔루션,151860,KQ,7180.0,7040.0,1,0.89
2026-03-17,KG스틸,016380,KS,5650.0,6240.0,0,0.59
2026-03-18,KG스틸,016380,KS,5720.0,6240.0,0,0.5
2026-03-19,KG스틸,016380,KS,5650.0,6240.0,0,0.59
2026-03-20,KG스틸,016380,KS,5920.0,6240.0,0,1.42
2026-03-23,KG스틸,016380,KS,5790.0,6240.0,0,1.25
2026-03-24,KG스틸,016380,KS,5840.0,6130.0,0,1.34
2026-03-25,KG스틸,016380,KS,5840.0,6130.0,0,0.9
2026-03-26,KG스틸,016380,KS,5740.0,6130.0,0,1.23
2026-03-27,KG스틸,016380,KS,5680.0,6050.0,0,1.31
2026-03-30,KG스틸,016380,KS,5370.0,6050.0,0,1.41
2026-03-31,KG스틸,016380,KS,5200.0,5920.0,0,1.04
2026-04-01,KG스틸,016380,KS,5450.0,5920.0,0,0.91
2026-04-02,KG스틸,016380,KS,5160.0,5920.0,0,1.29
2026-04-03,KG스틸,016380,KS,5220.0,5920.0,0,0.81
2026-04-06,KG스틸,016380,KS,5170.0,5920.0,0,0.54
2026-04-07,KG스틸,016380,KS,5160.0,5920.0,0,0.51
2026-04-08,KG스틸,016380,KS,5420.0,5920.0,0,0.73
2026-04-09,KG스틸,016380,KS,5500.0,5920.0,0,1.49
2026-04-10,KG스틸,016380,KS,5660.0,5920.0,0,1.26
2026-04-13,KG스틸,016380,KS,5640.0,5920.0,0,0.62
2026-04-14,KG스틸,016380,KS,5680.0,5920.0,0,0.73
2026-04-15,KG스틸,016380,KS,5690.0,5920.0,0,0.76
2026-04-16,KG스틸,016380,KS,5780.0,5920.0,0,1.0
2026-04-17,KG스틸,016380,KS,5900.0,5920.0,0,1.58
2026-04-20,KG스틸,016380,KS,5770.0,5900.0,0,0.95
2026-04-21,KG스틸,016380,KS,5800.0,5900.0,0,1.72
2026-04-22,KG스틸,016380,KS,6050.0,5900.0,1,3.77
2026-04-23,KG스틸,016380,KS,6030.0,6050.0,0,1.47
2026-04-24,KG스틸,016380,KS,6160.0,6050.0,1,1.52
2026-04-27,KG스틸,016380,KS,6340.0,6160.0,1,1.62
