기준일,추천순위,종목명,종목코드,시장,선정의견,선정핵심근거,선택신호,선택신호_신뢰도,선택신호_5일승률(%),선택신호_기대값5일(%),선택신호_발생건수,거래량비율20일,거래량신호점수,거래량백분위(시장내%),거래량판정,과거거래량신호_5일승률(%),과거거래량신호_기대값5일(%),20일돌파,200일선상단여부,RSI14,종합점수,최종판단점수,초보자설명,판단코멘트
2026-05-05,11,HD현대,267250,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.61배(관심증가, 시장내 상위 82%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.6095570988742018,47.62100581612952,81.70103092783505,관심증가,,,0,1,66.05070680883674,84.8576375822085,59.400346307545945,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-05,12,삼지전자,037460,KQ,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.58배(약함, 시장내 상위 15%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,0.5782089654501645,0.0,14.690721649484537,약함,,,0,1,65.8442333899507,84.78951307581224,59.352659153068565,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-05,14,KCC,002380,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.99배(보통, 시장내 상위 51%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,0.9850881967664177,10.88754098625986,51.03092783505154,보통,,,0,1,58.47412369859863,84.52360388068625,59.16652271648037,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-05,15,iM금융지주,139130,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.19배(보통, 시장내 상위 65%) | 추세:200일선 상단 / 돌파:있음",해당없음,통계없음,,,,1.1935012080699452,23.14712988646736,64.94845360824742,보통,,,1,1,64.3050674717158,84.27841789378873,58.994892525652105,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-05,18,한화3우B,00088K,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.20배(관심증가, 시장내 상위 65%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.204864419994802,23.815554117341293,65.4639175257732,관심증가,,,0,1,57.36380338057498,83.1299369491228,58.19095586438595,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-05,19,한화생명,088350,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.24배(관심증가, 시장내 상위 67%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.2398848300249652,25.87557823676266,67.26804123711341,관심증가,,,0,1,56.04378525038635,83.03387676445689,58.12371373511982,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-05,20,삼천리,004690,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.86배(보통, 시장내 상위 41%) | 추세:200일선 상단 / 돌파:있음",해당없음,통계없음,,,,0.8628458331578724,3.6968137151689646,41.108247422680414,보통,,,1,1,63.83590692643961,82.97599014702459,58.08319310291721,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-05,28,F&F,383220,KS,관찰후진입,"신호:돌파+거래량_1.5배 (과거5일 승률 44.6%, 기대값 2.94%) | 거래량:6.00배(매우강함, 시장내 상위 98%) | 추세:200일선 상단 / 돌파:있음",돌파+거래량_1.5배,높음,44.632768361581924,2.940638272723528,531.0,5.995038229055493,100.0,97.80927835051546,매우강함,44.632768361581924,2.940638272723528,1,1,73.99693515721599,81.0457639298903,57.90829006001262,성과는 플러스 구간이지만 변동성이 있습니다. 비중을 낮춰 접근이 좋습니다.,신호:돌파+거래량_1.5배
2026-05-05,26,미래에셋증권2우B,00680K,KS,관찰후진입,"신호:거래량급증_1.8배 (과거5일 승률 50.1%, 기대값 2.09%) | 거래량:2.45배(강함, 시장내 상위 93%) | 추세:200일선 상단 / 돌파:없음",거래량급증_1.8배,높음,50.115351657768116,2.0875432208046254,15171.0,2.445916055777997,96.81859151635275,92.5257731958763,강함,50.115351657768116,2.0875432208046254,0,1,52.377313233550865,81.48231811147274,57.872639966352764,성과는 플러스 구간이지만 변동성이 있습니다. 비중을 낮춰 접근이 좋습니다.,신호:거래량급증_1.8배
2026-05-05,21,INVENI,015360,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.76배(관심증가, 시장내 상위 85%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.7600329477579468,56.47252633870276,84.92268041237114,관심증가,,,0,1,53.61007005200066,82.56804823285691,57.79763376299983,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-05,23,오리온홀딩스,001800,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.47배(관심증가, 시장내 상위 78%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.470291003685895,39.42888256975852,77.83505154639175,관심증가,,,0,1,53.497247678964975,82.09254232919878,57.46477963043914,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-05,24,대한해운,005880,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.29배(약함, 시장내 상위 2%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,0.2919368731768872,0.0,2.3195876288659796,약함,,,0,1,50.854247553399745,81.85463701860465,57.29824591302325,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-05,25,성우하이텍,015750,KQ,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.88배(보통, 시장내 상위 42%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,0.8798031631178328,4.694303712813692,42.01030927835052,보통,,,0,1,52.14245081484081,81.73698925282984,57.21589247698088,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-05,27,현대지에프홀딩스,005440,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.53배(약함, 시장내 상위 12%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,0.5282143056512151,0.0,11.72680412371134,약함,,,0,1,52.82022478473263,81.26454352224064,56.885180465568446,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-05,29,E1,017940,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.04배(보통, 시장내 상위 55%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.0387565050671048,14.044500298064989,55.02577319587629,보통,,,0,1,59.033520252129335,80.95589124818179,56.669123873727244,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-05,30,화신,010690,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.93배(보통, 시장내 상위 47%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,0.929917719903327,7.6422188178427595,46.52061855670103,보통,,,0,1,54.793169803597216,80.43578361174545,56.30504852822181,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-05,31,LF,093050,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.51배(약함, 시장내 상위 11%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,0.5086010196766294,0.0,10.824742268041238,약함,,,0,1,53.8054542977763,80.12125828175061,56.08488079722542,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-05,34,다우기술,023590,KS,관찰후진입,"신호:거래량급증_1.8배 (과거5일 승률 50.1%, 기대값 2.09%) | 거래량:2.16배(강함, 시장내 상위 90%) | 추세:200일선 상단 / 돌파:없음",거래량급증_1.8배,높음,50.115351657768116,2.0875432208046254,15171.0,2.1613115721686156,80.0771513040362,90.20618556701031,강함,50.115351657768116,2.0875432208046254,0,1,49.11083385072244,78.88519233271583,56.05465192122293,성과는 플러스 구간이지만 변동성이 있습니다. 비중을 낮춰 접근이 좋습니다.,신호:거래량급증_1.8배
2026-05-05,32,LX홀딩스,383800,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.99배(보통, 시장내 상위 52%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,0.9861950949977486,10.952652646926387,51.546391752577314,보통,,,0,1,61.72530680479801,79.73807224950865,55.81665057465605,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-05,37,NICE,034310,KS,관찰후진입,"신호:돌파+거래량_1.5배 (과거5일 승률 44.6%, 기대값 2.94%) | 거래량:2.16배(강함, 시장내 상위 90%) | 추세:200일선 상단 / 돌파:있음",돌파+거래량_1.5배,높음,44.632768361581924,2.940638272723528,531.0,2.1621169634308206,80.1245272606365,90.33505154639175,강함,44.632768361581924,2.940638272723528,1,1,69.87764737448306,78.03534303005907,55.800995430130754,성과는 플러스 구간이지만 변동성이 있습니다. 비중을 낮춰 접근이 좋습니다.,신호:돌파+거래량_1.5배
2026-05-05,36,이지홀딩스,035810,KQ,관찰후진입,"신호:거래량급증_2.5배 (과거5일 승률 49.3%, 기대값 2.32%) | 거래량:2.54배(매우강함, 시장내 상위 93%) | 추세:200일선 상단 / 돌파:없음",거래량급증_2.5배,높음,49.29615229923582,2.3198778152736006,7459.0,2.5408505401371624,100.0,93.04123711340206,매우강함,49.29615229923582,2.3198778152736006,0,1,50.60308975745737,78.09634178371715,55.59539037471144,성과는 플러스 구간이지만 변동성이 있습니다. 비중을 낮춰 접근이 좋습니다.,신호:거래량급증_2.5배
2026-05-05,33,GS,078930,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.15배(보통, 시장내 상위 62%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.147546713756161,20.443924338597704,62.371134020618555,보통,,,0,1,68.1924061447452,79.32708716306631,55.52896101414641,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-05,1,인화정공,101930,KQ,관찰후진입,"신호:돌파+거래량_1.5배 (과거5일 승률 44.6%, 기대값 2.94%) | 거래량:10.96배(매우강함, 시장내 상위 99%) | 추세:200일선 상단 / 돌파:있음",돌파+거래량_1.5배,높음,44.632768361581924,2.940638272723528,531.0,10.95529484803772,100.0,99.48453608247422,매우강함,44.632768361581924,2.940638272723528,1,1,81.40944363570745,93.7937287973264,54.83186546721788,성과는 플러스 구간이지만 변동성이 있습니다. 비중을 낮춰 접근이 좋습니다.,신호:돌파+거래량_1.5배|RSI과열
2026-05-05,35,한화손해보험,000370,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.60배(관심증가, 시장내 상위 81%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.6010273184707708,47.119254027692406,81.18556701030928,관심증가,,,0,1,54.239905331802866,78.28562359588965,54.79993651712275,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-05,38,농심홀딩스,072710,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.62배(관심증가, 시장내 상위 82%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.6238036178129314,48.45903634193714,82.08762886597938,관심증가,,,0,1,56.04834573835414,77.64763484611143,54.353344392278,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-05,39,다우데이타,032190,KQ,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.32배(관심증가, 시장내 상위 71%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.3180961520128311,30.47624423604889,70.87628865979381,관심증가,,,0,1,49.19319109278331,77.3861218326539,54.170285282857726,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-05,40,한국캐피탈,023760,KQ,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.98배(보통, 시장내 상위 51%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,0.9848575436513236,10.87397315596021,50.9020618556701,보통,,,0,1,51.37932643991372,77.23083450785961,54.06158415550173,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-05,46,DN오토모티브,007340,KS,관찰후진입,"신호:돌파+거래량_1.5배 (과거5일 승률 44.6%, 기대값 2.94%) | 거래량:1.85배(강함, 시장내 상위 86%) | 추세:200일선 상단 / 돌파:있음",돌파+거래량_1.5배,높음,44.632768361581924,2.940638272723528,531.0,1.854506967388106,62.02982161106506,86.46907216494846,강함,44.632768361581924,2.940638272723528,1,1,73.61566093813774,75.40356177079701,53.95874854864732,성과는 플러스 구간이지만 변동성이 있습니다. 비중을 낮춰 접근이 좋습니다.,신호:돌파+거래량_1.5배
2026-05-05,42,영원무역홀딩스,009970,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.99배(보통, 시장내 상위 52%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,0.9923661779015123,11.315657523618366,51.675257731958766,보통,,,0,1,48.201106890859776,76.21630487486951,53.351413412408654,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-05,43,케이프,064820,KQ,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.51배(약함, 시장내 상위 11%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,0.510565891721676,0.0,10.95360824742268,약함,,,0,1,71.24751070630005,76.18703129596739,53.33092190717717,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-05,44,현대차3우B,005389,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.69배(관심증가, 시장내 상위 84%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.6864112071162556,52.14183571272092,83.8917525773196,관심증가,,,0,1,48.737120023698594,75.90227023660752,53.131589165625265,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-05,45,현대해상,001450,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.38배(관심증가, 시장내 상위 74%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.3761103520102147,33.888844235894986,74.22680412371135,관심증가,,,0,1,54.479834518638754,75.76004809035942,53.03203366325159,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-05,47,KG이니시스,035600,KQ,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.86배(보통, 시장내 상위 40%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,0.8557868737476964,3.2815808086880187,40.4639175257732,보통,,,0,1,62.23841270135988,75.18471571275009,52.62930099892506,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-05,48,하림지주,003380,KQ,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.25배(관심증가, 시장내 상위 68%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.2526892122860098,26.628777193294695,67.78350515463917,관심증가,,,0,1,47.211168792802354,75.07598315744968,52.55318821021478,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-05,50,유진투자증권,001200,KS,관찰후진입,"신호:거래량급증_1.8배 (과거5일 승률 50.1%, 기대값 2.09%) | 거래량:2.39배(강함, 시장내 상위 92%) | 추세:200일선 상단 / 돌파:없음",거래량급증_1.8배,높음,50.115351657768116,2.0875432208046254,15171.0,2.3921434678943614,93.65549811143302,92.0103092783505,강함,50.115351657768116,2.0875432208046254,0,1,63.534212750643356,73.4689037203707,52.26324989258134,성과는 플러스 구간이지만 변동성이 있습니다. 비중을 낮춰 접근이 좋습니다.,신호:거래량급증_1.8배
2026-05-05,49,태영건설,009410,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.32배(약함, 시장내 상위 3%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,0.3168901485288352,0.0,2.9639175257731956,약함,,,0,1,50.30564174177443,73.5232442282221,51.46627095975546,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-05,51,세방전지,004490,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.15배(보통, 시장내 상위 63%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.1524224790136557,20.730734059626805,62.628865979381445,보통,,,0,1,64.07718540285576,73.36075440081396,51.35252808056977,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-05,52,현대차2우B,005387,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.90배(보통, 시장내 상위 44%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,0.8969289609142541,5.701703583191416,43.81443298969072,보통,,,0,1,49.09017778146672,73.21653361859619,51.25157353301733,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-05,54,메가스터디교육,215200,KQ,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.80배(약함, 시장내 상위 35%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,0.795964624585806,0.0,34.92268041237113,약함,,,0,1,53.623169480637785,72.0402014897472,50.42814104282304,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-05-05,7,KG스틸,016380,KS,관찰후진입,"신호:거래량급증_1.8배 (과거5일 승률 50.1%, 기대값 2.09%) | 거래량:2.29배(강함, 시장내 상위 91%) | 추세:200일선 상단 / 돌파:없음",거래량급증_1.8배,높음,50.115351657768116,2.0875432208046254,15171.0,2.2865304124850248,87.44296544029557,91.23711340206185,강함,50.115351657768116,2.0875432208046254,0,1,77.82084300590111,87.76811936380707,50.2727008429868,성과는 플러스 구간이지만 변동성이 있습니다. 비중을 낮춰 접근이 좋습니다.,신호:거래량급증_1.8배|RSI과열
2026-05-05,57,한국단자,025540,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.99배(보통, 시장내 상위 52%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,0.9948141075531092,11.459653385477008,51.932989690721655,보통,,,0,1,64.44867126256543,71.55669995947552,50.089689971632865,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
