기준일,추천순위,종목명,종목코드,시장,선정의견,선정핵심근거,선택신호,선택신호_신뢰도,선택신호_5일승률(%),선택신호_기대값5일(%),선택신호_발생건수,거래량비율20일,거래량신호점수,거래량백분위(시장내%),거래량판정,과거거래량신호_5일승률(%),과거거래량신호_기대값5일(%),20일돌파,200일선상단여부,RSI14,종합점수,최종판단점수,초보자설명,판단코멘트
2026-04-28,13,성우하이텍,015750,KQ,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.58배(관심증가, 시장내 상위 84%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.5755466798410134,45.62039293182431,83.6340206185567,관심증가,,,0,1,54.39446200530766,85.32145817114147,59.725020719799026,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-04-28,15,E1,017940,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.21배(관심증가, 시장내 상위 71%) | 추세:200일선 상단 / 돌파:있음",해당없음,통계없음,,,,1.2112681012791864,24.192241251716844,70.87628865979381,관심증가,,,1,1,64.17056643422119,85.23060611825659,59.661424282779606,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-04-28,16,대한해운,005880,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.28배(약함, 시장내 상위 3%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,0.28078678570970633,0.0,2.7061855670103094,약함,,,0,1,54.12889315884541,84.48123713575208,59.136865995026454,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-04-28,18,iM금융지주,139130,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.53배(약함, 시장내 상위 13%) | 추세:200일선 상단 / 돌파:있음",해당없음,통계없음,,,,0.5290983934116521,0.0,13.015463917525775,약함,,,1,1,65.96800286677933,83.24056970877265,58.26839879614085,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-04-28,19,INVENI,015360,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.58배(관심증가, 시장내 상위 84%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.5839338606910633,46.11375651123902,83.76288659793815,관심증가,,,0,1,61.289940206662514,83.09537972990162,58.16676581093113,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-04-28,20,현대차2우B,005387,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.50배(관심증가, 시장내 상위 81%) | 추세:200일선 상단 / 돌파:있음",해당없음,통계없음,,,,1.4959724559668033,40.93955623334137,81.31443298969072,관심증가,,,1,1,55.888569170224045,83.07405139279685,58.15183597495779,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-04-28,21,HD현대,267250,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:1.13배(보통, 시장내 상위 66%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,1.1255478671762322,19.149874539778363,66.49484536082474,보통,,,0,1,60.88115070168801,82.92570560633592,58.04799392443514,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-04-28,22,인화정공,101930,KQ,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.00배(약함, 시장내 상위 0%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,0.0,0.0,0.3221649484536082,약함,,,0,1,58.723576681195134,82.78083602421381,57.946585216949664,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-04-28,23,한화,000880,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.71배(약함, 시장내 상위 28%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,0.7131678205420283,0.0,27.577319587628867,약함,,,0,1,55.72441806994109,82.61316165598092,57.82921315918664,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-04-28,24,한화생명,088350,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.94배(보통, 시장내 상위 51%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,0.943639428214036,8.44937813023741,51.41752577319587,보통,,,0,1,55.570618285343315,82.54197521334999,57.77938264934499,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
2026-04-28,25,LF,093050,KS,관찰후진입,"신호:해당없음 (과거5일 승률 통계부족, 기대값 통계부족) | 거래량:0.39배(약함, 시장내 상위 6%) | 추세:200일선 상단 / 돌파:없음",해당없음,통계없음,,,,0.38996250698840024,0.0,5.798969072164948,약함,,,0,1,59.47334485762441,82.34199289262988,57.63939502484091,현재 강한 매수신호는 없습니다. 추세와 거래량이 함께 확인될 때까지 관찰이 유리합니다.,신호부재
