as_of_date,ticker,name,market,sector_group,position_status,entry_date,entry_price,current_price,current_weight_pct,target_weight_pct,initial_stop_price,trailing_stop_price,days_held,total_score,combined_action,reason_code,brief_reason,warn_flags,portfolio_weight_pct
2026-05-06,194370,제이에스코퍼레이션,KS,"섬유,의류,신발,호화품",보유,2026-04-28,14610.0,14450.0,0.0,3.0,13441.2,13441.2,0,87.25707330241494,진입대기,KEEP,비밸류평가,EPS없음,3.0
2026-05-06,151860,KG에코솔루션,KQ,자동차,보유,2026-04-28,7240.0,7050.0,0.0,3.0,6660.8,6660.8,0,85.49600995177013,진입대기,KEEP,비밸류평가,EPS없음,3.0
2026-05-06,267250,HD현대,KS,조선,보유,2026-04-28,280500.0,285500.0,0.0,3.0,258060.0,279450.0,0,85.38855652984893,진입대기,KEEP,비밸류평가,EPS없음,3.0
2026-05-06,015860,일진홀딩스,KS,전기장비,보유,2026-04-28,9820.0,13620.0,0.0,3.0,9034.4,12258.0,0,84.69182497585953,최종매수후보,KEEP,비밸류평가,EPS없음,3.0
2026-05-06,078930,GS,KS,석유와가스,보유,2026-04-28,76800.0,76900.0,0.0,3.0,70656.0,73890.0,0,84.2627437498893,진입대기,KEEP,비밸류평가,EPS없음,3.0
2026-05-06,005440,현대지에프홀딩스,KS,복합기업,보유,2026-04-28,15190.0,15050.0,0.0,3.0,13974.8,13974.8,0,83.39898283741806,진입대기,KEEP,비밸류평가,EPS없음,3.0
2026-05-06,017940,E1,KS,가스유틸리티,보유,2026-04-28,104100.0,104800.0,0.0,3.0,95772.0,97560.0,0,82.76513554726549,진입대기,KEEP,비밸류평가,EPS없음,3.0
2026-05-06,032190,다우데이타,KQ,증권,보유,2026-04-28,24100.0,24650.0,0.0,3.0,22172.0,22185.0,0,82.7465768451001,진입대기,KEEP,비밸류평가,EPS없음,3.0
2026-05-06,453340,현대그린푸드,KS,식품,보유,2026-04-28,16240.0,16900.0,0.0,3.0,14616.0,15210.0,0,81.7082838590768,최종매수후보,KEEP,비밸류평가,EPS없음,3.0
2026-05-06,005880,대한해운,KS,해운사,보유,2026-04-28,2685.0,2570.0,0.0,3.0,2470.2000000000003,2470.2000000000003,0,81.21744631681564,진입대기,KEEP,비밸류평가,EPS없음,3.0
2026-05-06,383220,F&F,KS,"섬유,의류,신발,호화품",보유,2026-05-05,76600.0,78500.0,0.0,3.0,70472.0,70650.0,0,81.00023107040604,최종매수후보,KEEP,비밸류평가,EPS없음,3.0
2026-05-06,139130,iM금융지주,KS,은행,보유,2026-04-28,19280.0,18980.0,0.0,3.0,17737.600000000002,17737.600000000002,0,80.98728393052215,진입대기,KEEP,비밸류평가,EPS없음,3.0
2026-05-06,015360,INVENI,KS,가스유틸리티,보유,2026-04-28,16640.0,16180.0,0.0,3.0,15308.8,15308.8,0,80.4810474332449,진입대기,KEEP,비밸류평가,EPS없음,3.0
2026-05-06,015750,성우하이텍,KQ,자동차부품,보유,2026-04-28,9160.0,8890.0,0.0,3.0,8427.2,8427.2,0,80.38699029391557,진입대기,KEEP,비밸류평가,EPS없음,3.0
2026-05-06,093050,LF,KS,"섬유,의류,신발,호화품",보유,2026-04-28,25500.0,24700.0,0.0,2.25,23460.0,23460.0,0,79.51934584381556,진입대기,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,124500,아이티센글로벌,KQ,IT서비스,보유,2026-04-28,52000.0,60200.0,0.0,2.25,47840.0,55710.0,0,79.40521350723687,진입대기,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,383800,LX홀딩스,KS,무역회사와판매업체,보유,2026-04-28,9220.0,9160.0,0.0,2.25,8482.4,8482.4,0,79.03399407393626,진입대기,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,023760,한국캐피탈,KQ,기타금융,보유,2026-04-28,981.0,972.0,0.0,2.25,902.52,902.52,0,78.78310235345275,진입대기,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,010690,화신,KS,자동차부품,보유,2026-04-28,12990.0,12320.0,0.0,2.25,11950.8,11950.8,0,78.62062120911693,진입대기,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,192080,더블유게임즈,KS,게임엔터테인먼트,보유,2026-04-28,62000.0,58900.0,0.0,2.25,57040.0,57040.0,0,78.48164964300257,진입대기,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,004690,삼천리,KS,가스유틸리티,보유,2026-04-28,145200.0,148000.0,0.0,2.25,133584.0,133650.0,0,78.42211000316908,진입대기,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,001800,오리온홀딩스,KS,식품,보유,2026-04-28,24550.0,24200.0,0.0,2.25,22586.0,23265.0,0,78.05915173299132,진입대기,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,005389,현대차3우B,KS,자동차,보유,2026-04-28,250000.0,242500.0,0.0,2.25,230000.0,230000.0,0,77.22332093926269,진입대기,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,003800,에이스침대,KQ,가구,보유,2026-04-28,34350.0,34800.0,0.0,2.25,30915.0,31320.0,0,77.18455566202363,최종매수후보,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,072710,농심홀딩스,KS,식품,보유,2026-04-28,97700.0,95200.0,0.0,2.25,89884.0,89884.0,0,76.16293611456358,진입대기,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,007700,F&F홀딩스,KS,"섬유,의류,신발,호화품",보유,2026-04-28,19650.0,19940.0,0.0,2.25,17685.0,18225.0,0,76.04230232196572,진입대기,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,035600,KG이니시스,KQ,IT서비스,보유,2026-04-28,11470.0,11330.0,0.0,2.25,10552.4,10552.4,0,75.58971857715827,진입대기,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,035810,이지홀딩스,KQ,식품,보유,2026-04-28,5440.0,5520.0,0.0,2.25,4896.0,5148.0,0,75.399626126811,진입대기,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,003380,하림지주,KQ,식품,보유,2026-04-28,13190.0,13430.0,0.0,2.25,11871.0,12150.0,0,75.35260067375819,진입대기,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,005387,현대차2우B,KS,자동차,보유,2026-04-28,260000.0,250500.0,0.0,2.25,239200.0,239200.0,0,74.40545299620845,진입대기,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,001450,현대해상,KS,손해보험,보유,2026-04-28,30850.0,30800.0,0.0,2.25,27765.0,28305.0,0,73.68338648251567,진입대기,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,006120,SK디스커버리,KS,석유와가스,보유,2026-04-30,59000.0,62900.0,0.0,2.25,53100.0,56610.0,0,73.60965826085788,진입대기,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,004490,세방전지,KS,자동차부품,보유,2026-04-28,66100.0,64900.0,0.0,2.25,60812.0,60812.0,0,72.81412210712742,진입대기,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,025540,한국단자,KS,자동차부품,보유,2026-04-28,89300.0,88100.0,0.0,2.25,82156.0,82260.0,0,71.82719712176882,진입대기,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,004800,효성,KS,복합기업,보유,2026-04-28,227000.0,258500.0,0.0,2.25,208840.0,232650.0,0,71.11656394159337,진입대기,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,005830,DB손해보험,KS,손해보험,보유,2026-04-28,173500.0,162000.0,0.0,2.25,156150.0,156150.0,0,70.10739092711619,진입대기,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,034310,NICE,KS,IT서비스,보유,2026-04-28,13820.0,14120.0,0.0,2.25,12438.0,13284.0,0,70.05263145074285,진입대기,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,007340,DN오토모티브,KS,자동차부품,보유,2026-04-28,41000.0,49500.0,0.0,2.25,37720.0,45990.0,0,69.68229882334205,진입대기,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,027410,BGF,KS,화학,보유,2026-04-28,5100.0,5170.0,0.0,2.25,4590.0,4770.0,0,69.67946931068451,진입대기,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,031330,에스에이엠티,KQ,전자장비와기기,보유,2026-04-28,7230.0,7900.0,0.0,2.25,6507.0,6952.0,0,69.6645069227465,진입대기,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,034730,SK,KS,석유와가스,보유,2026-04-28,414000.0,520000.0,0.0,2.25,380880.0,457600.0,0,69.34129119557028,진입대기,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,009410,태영건설,KS,건설,보유,2026-04-28,2045.0,1897.0,0.0,2.25,1881.4,1881.4,0,69.24143105338393,진입대기,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,086790,하나금융지주,KS,은행,보유,2026-04-28,127000.0,125500.0,0.0,2.25,114300.0,115110.0,0,68.86492091945249,진입대기,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,057050,현대홈쇼핑,KS,인터넷과카탈로그소매,보유,2026-04-28,87000.0,86800.0,0.0,2.25,78300.0,78300.0,0,68.47006114864631,진입대기,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,138930,BNK금융지주,KS,은행,보유,2026-04-28,18860.0,18130.0,0.0,2.25,16974.0,16974.0,0,68.45767365270127,진입대기,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,058650,세아홀딩스,KS,철강,보유,2026-04-28,158300.0,155200.0,0.0,2.25,142470.0,146430.0,0,67.35665935211064,진입대기,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,078070,유비쿼스홀딩스,KQ,통신장비,보유,2026-04-28,16240.0,16480.0,0.0,2.25,14616.0,14616.0,0,66.97833266910018,진입대기,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,214320,이노션,KS,광고,보유,2026-04-28,19510.0,19310.0,0.0,2.25,17559.0,17820.0,0,66.38903250739858,진입대기,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,126720,수산인더스트리,KS,에너지장비및서비스,보유,2026-04-28,33750.0,34100.0,0.0,2.25,30375.0,31416.0,0,65.97562070904556,진입대기,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,024110,기업은행,KS,은행,보유,2026-04-28,22500.0,21600.0,0.0,2.25,20250.0,20250.0,0,65.84900455690864,진입대기,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,316140,우리금융지주,KS,은행,보유,2026-04-28,33500.0,32600.0,0.0,2.25,30150.0,30150.0,0,65.68507946614767,진입대기,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,006730,서부T&D,KQ,"호텔,레스토랑,레저",보유,2026-04-28,14840.0,14370.0,0.0,2.25,13356.0,14265.0,0,65.54260866147922,진입대기,KEEP,비밸류평가,EPS없음,2.25
2026-05-06,009970,영원무역홀딩스,KS,"섬유,의류,신발,호화품",보유,2026-04-28,206000.0,203000.0,0.0,1.5,185400.0,190800.0,0,74.15122117875748,진입대기,KEEP,비밸류평가,EPS없음,1.5
2026-05-06,035890,서희건설,KQ,건설,청산,2026-05-05,3350.0,2675.0,0.0,0.0,3082.0,3082.0,0,90.68551007577362,진입대기,STOP_LOSS,비밸류평가,EPS없음,0.0
2026-05-06,036830,솔브레인홀딩스,KQ,전기제품,청산,2026-04-28,76900.0,71200.0,0.0,0.0,70748.0,71640.0,0,90.43942762178192,진입대기,TRAIL_STOP,비밸류평가,EPS없음,0.0
2026-05-06,001390,KG케미칼,KS,자동차,청산,2026-04-28,6140.0,6320.0,0.0,0.0,5648.8,6363.0,0,89.48296061496814,진입대기,TRAIL_STOP,비밸류평가,EPS없음,0.0
2026-05-06,071050,한국금융지주,KS,증권,보유,2026-04-28,258500.0,291500.0,0.0,0.0,237820.0,262350.0,0,81.31683614119319,최종매수후보,KEEP,비밸류평가,EPS없음,0.0
2026-05-06,064820,케이프,KQ,증권,보유,2026-04-28,16120.0,15900.0,0.0,0.0,14830.4,14830.4,0,76.07879172097375,진입대기,KEEP,비밸류평가,EPS없음,0.0
2026-05-06,001200,유진투자증권,KS,증권,보유,2026-04-28,6280.0,6400.0,0.0,0.0,5652.0,5760.0,0,75.46558193835169,최종매수후보,KEEP,비밸류평가,EPS없음,0.0
2026-05-06,036530,SNT홀딩스,KS,자동차부품,보유,2026-04-28,63000.0,60300.0,0.0,0.0,56700.0,57510.0,0,70.90384282672667,관찰,KEEP,비밸류평가,EPS없음,0.0
2026-05-06,215200,메가스터디교육,KQ,기타,보유,2026-04-28,46200.0,44850.0,0.0,0.0,41580.0,43740.0,0,68.46376300626022,관찰,KEEP,비밸류평가,EPS없음,0.0
2026-05-06,009900,명신산업,KS,자동차부품,보유,2026-04-28,13530.0,12750.0,0.0,0.0,12177.0,12478.4,0,67.41210825595059,진입대기,KEEP,비밸류평가,EPS없음,0.0
2026-05-06,003540,대신증권,KS,증권,보유,2026-05-05,39950.0,42200.0,0.0,0.0,35955.0,37136.0,0,65.20944482218822,진입대기,KEEP,비밸류평가,EPS없음,0.0
2026-05-06,002350,넥센타이어,KS,자동차부품,보유,2026-04-28,7720.0,7140.0,0.0,0.0,7102.400000000001,7102.400000000001,0,65.14339536515453,진입대기,KEEP,비밸류평가,EPS없음,0.0
2026-05-06,003690,코리안리,KS,기타,보유,2026-04-28,12620.0,12040.0,0.0,0.0,11358.0,11358.0,0,64.93730315691063,관찰,KEEP,비밸류평가,EPS없음,0.0
2026-05-06,013030,하이록코리아,KQ,기타,보유,2026-05-05,46150.0,44800.0,0.0,0.0,41535.0,41535.0,0,64.51675492541224,관찰,KEEP,비밸류평가,EPS없음,0.0
2026-05-06,472850,폰드그룹,KQ,기타,보유,2026-04-28,5960.0,5450.0,0.0,0.0,5364.0,5364.0,0,64.28137721600177,관찰,KEEP,비밸류평가,EPS없음,0.0
2026-05-06,059090,미코,KQ,기타,보유,2026-04-28,21150.0,27900.0,0.0,0.0,19035.0,24552.0,0,63.821623216420974,관찰,KEEP,비밸류평가,EPS없음,0.0
2026-05-06,042370,비츠로테크,KQ,기타,보유,2026-04-30,17370.0,20050.0,0.0,0.0,15633.0,17644.0,0,63.6362747947702,관찰,KEEP,비밸류평가,EPS없음,0.0
2026-05-06,000270,기아,KS,자동차,보유,2026-04-28,155600.0,154600.0,0.0,0.0,140040.0,140040.0,0,63.53089082025485,관찰,KEEP,비밸류평가,EPS없음,0.0
2026-05-06,073240,금호타이어,KS,기타,청산,2026-04-28,6120.0,5530.0,0.0,0.0,5630.400000000001,5630.400000000001,0,63.402739300615,관찰,STOP_LOSS,비밸류평가,EPS없음,0.0
2026-05-06,192400,쿠쿠홀딩스,KS,가정용기기와용품,보유,2026-04-30,30500.0,28800.0,0.0,0.0,27450.0,27450.0,0,63.16915191675846,관찰,KEEP,비밸류평가,EPS없음,0.0
2026-05-06,055550,신한지주,KS,은행,보유,2026-04-30,100000.0,97300.0,0.0,0.0,90000.0,90000.0,0,63.01993783154194,관찰,KEEP,비밸류평가,EPS없음,0.0
2026-05-06,030610,교보증권,KS,기타,보유,2026-05-05,14710.0,15810.0,0.0,0.0,13239.0,13912.8,0,62.703316992334166,관찰,KEEP,비밸류평가,EPS없음,0.0
2026-05-06,161390,한국타이어앤테크놀로지,KS,자동차부품,보유,2026-04-28,62200.0,59500.0,0.0,0.0,55980.0,55980.0,0,62.26719260794221,관찰,KEEP,비밸류평가,EPS없음,0.0
2026-05-06,005850,에스엘,KS,자동차부품,보유,2026-04-28,66000.0,62800.0,0.0,0.0,59400.0,59400.0,0,62.26619331054213,관찰,KEEP,비밸류평가,EPS없음,0.0
2026-05-06,014830,유니드,KS,기타,보유,2026-04-28,91600.0,88500.0,0.0,0.0,82440.0,88200.0,0,62.1240390138091,관찰,KEEP,비밸류평가,EPS없음,0.0
2026-05-06,005380,현대차,KS,자동차,보유,2026-04-28,555000.0,550000.0,0.0,0.0,499500.0,499500.0,0,59.90020715646267,관찰,KEEP,비밸류평가,EPS없음,0.0
2026-05-06,002790,아모레퍼시픽홀딩스,KS,화장품,보유,2026-04-30,28750.0,27400.0,0.0,0.0,25875.0,25875.0,0,58.18455118028884,관찰,KEEP,비밸류평가,EPS없음,0.0
2026-05-06,003470,유안타증권,KS,증권,보유,2026-04-28,5540.0,7830.0,0.0,0.0,4986.0,6890.4,0,52.43941396159542,관찰,KEEP,비밸류평가,EPS없음,0.0
