report_date,ticker,name,market,combined_action,signal_score,signal_weight_pct,forward_horizon_days,current_trade_date,current_close,future_close,gross_return_pct,net_return_pct,cost_bps,is_signal
2026-04-25,010690,화신,KS,진입대기,81.2134365956305,2.4000000000000004,1,2026-04-24,12160.0,12580.0,3.453947368421062,3.153947368421062,15.0,1
2026-04-25,010690,화신,KS,진입대기,81.2134365956305,2.4000000000000004,2,2026-04-24,12160.0,12990.0,6.825657894736836,6.525657894736836,15.0,1
2026-04-25,007340,DN오토모티브,KS,최종매수후보,81.04847939789309,2.4000000000000004,1,2026-04-24,42950.0,41300.0,-3.8416763678696175,-4.141676367869618,15.0,1
2026-04-25,007340,DN오토모티브,KS,최종매수후보,81.04847939789309,2.4000000000000004,2,2026-04-24,42950.0,41000.0,-4.54016298020955,-4.840162980209549,15.0,1
2026-04-25,005830,DB손해보험,KS,최종매수후보,80.69988370229252,2.4000000000000004,1,2026-04-24,175000.0,171300.0,-2.114285714285713,-2.414285714285713,15.0,1
2026-04-25,005830,DB손해보험,KS,최종매수후보,80.69988370229252,2.4000000000000004,2,2026-04-24,175000.0,173500.0,-0.8571428571428563,-1.1571428571428564,15.0,1
2026-04-25,064820,케이프,KQ,최종매수후보,80.18548851280013,2.4000000000000004,1,2026-04-24,16570.0,16900.0,1.991550995775504,1.591550995775504,20.0,1
2026-04-25,064820,케이프,KQ,최종매수후보,80.18548851280013,2.4000000000000004,2,2026-04-24,16570.0,16120.0,-2.7157513578756842,-3.115751357875684,20.0,1
2026-04-25,078930,GS,KS,진입대기,80.1164902460598,2.4000000000000004,1,2026-04-24,75700.0,76500.0,1.0568031704095038,0.7568031704095037,15.0,1
2026-04-25,078930,GS,KS,진입대기,80.1164902460598,2.4000000000000004,2,2026-04-24,75700.0,76800.0,1.4531043593130732,1.1531043593130732,15.0,1
2026-04-25,139130,iM금융지주,KS,진입대기,79.23481149516199,1.8,1,2026-04-24,19100.0,19020.0,-0.41884816753926524,-0.7188481675392653,15.0,1
2026-04-25,139130,iM금융지주,KS,진입대기,79.23481149516199,1.8,2,2026-04-24,19100.0,19280.0,0.9424083769633551,0.6424083769633551,15.0,1
2026-04-25,015360,INVENI,KS,진입대기,79.07387684450603,1.8,1,2026-04-24,15980.0,16060.0,0.5006257822277815,0.20062578222778155,15.0,1
2026-04-25,015360,INVENI,KS,진입대기,79.07387684450603,1.8,2,2026-04-24,15980.0,16640.0,4.130162703379225,3.8301627033792256,15.0,1
2026-04-25,034730,SK,KS,최종매수후보,78.65971807286331,1.8,1,2026-04-24,398500.0,412000.0,3.387703889585958,3.087703889585958,15.0,1
2026-04-25,034730,SK,KS,최종매수후보,78.65971807286331,1.8,2,2026-04-24,398500.0,414000.0,3.8895859473023764,3.5895859473023766,15.0,1
2026-04-25,016610,DB증권,KS,진입대기,78.4477972624434,1.8,1,2026-04-24,13940.0,14200.0,1.865136298421799,1.565136298421799,15.0,1
2026-04-25,016610,DB증권,KS,진입대기,78.4477972624434,1.8,2,2026-04-24,13940.0,14190.0,1.7934002869440357,1.4934002869440357,15.0,1
2026-04-25,00680K,미래에셋증권2우B,KS,진입대기,78.29808439279797,1.8,1,2026-04-24,20000.0,20300.0,1.4999999999999902,1.1999999999999902,15.0,1
2026-04-25,00680K,미래에셋증권2우B,KS,진입대기,78.29808439279797,1.8,2,2026-04-24,20000.0,20400.0,2.0000000000000018,1.7000000000000017,15.0,1
2026-04-25,071050,한국금융지주,KS,진입대기,78.0966450095691,1.8,1,2026-04-24,259000.0,260500.0,0.5791505791505891,0.2791505791505891,15.0,1
2026-04-25,071050,한국금융지주,KS,진입대기,78.0966450095691,1.8,2,2026-04-24,259000.0,258500.0,-0.19305019305019266,-0.49305019305019265,15.0,1
2026-04-25,023760,한국캐피탈,KQ,진입대기,78.06504178929609,1.8,1,2026-04-24,975.0,977.0,0.20512820512821328,-0.19487179487178674,20.0,1
2026-04-25,023760,한국캐피탈,KQ,진입대기,78.06504178929609,1.8,2,2026-04-24,975.0,981.0,0.6153846153846176,0.21538461538461762,20.0,1
2026-04-25,009410,태영건설,KS,진입대기,77.92719577039423,1.8,1,2026-04-24,2025.0,2015.0,-0.4938271604938316,-0.7938271604938316,15.0,1
2026-04-25,009410,태영건설,KS,진입대기,77.92719577039423,1.8,2,2026-04-24,2025.0,2045.0,0.9876543209876631,0.6876543209876631,15.0,1
2026-04-25,004690,삼천리,KS,진입대기,77.85736592651277,1.8,1,2026-04-24,144000.0,143300.0,-0.4861111111111094,-0.7861111111111094,15.0,1
2026-04-25,004690,삼천리,KS,진입대기,77.85736592651277,1.8,2,2026-04-24,144000.0,145200.0,0.8333333333333304,0.5333333333333303,15.0,1
2026-04-25,001200,유진투자증권,KS,최종매수후보,77.65925629448427,1.8,1,2026-04-24,5130.0,5560.0,8.382066276803112,8.082066276803111,15.0,1
2026-04-25,001200,유진투자증권,KS,최종매수후보,77.65925629448427,1.8,2,2026-04-24,5130.0,6280.0,22.41715399610136,22.117153996101358,15.0,1
2026-04-25,023590,다우기술,KS,진입대기,77.42447576685646,1.8,1,2026-04-24,48150.0,47950.0,-0.41536863966770143,-0.7153686396677015,15.0,1
2026-04-25,023590,다우기술,KS,진입대기,77.42447576685646,1.8,2,2026-04-24,48150.0,47900.0,-0.5192107995846351,-0.8192107995846352,15.0,1
2026-04-25,009970,영원무역홀딩스,KS,진입대기,77.01983221279289,1.8,1,2026-04-24,211000.0,209000.0,-0.9478672985781977,-1.2478672985781978,15.0,1
2026-04-25,009970,영원무역홀딩스,KS,진입대기,77.01983221279289,1.8,2,2026-04-24,211000.0,206000.0,-2.3696682464455,-2.6696682464454997,15.0,1
2026-04-25,453340,현대그린푸드,KS,최종매수후보,76.16738714402125,1.8,1,2026-04-24,16380.0,16270.0,-0.6715506715506692,-0.9715506715506692,15.0,1
2026-04-25,453340,현대그린푸드,KS,최종매수후보,76.16738714402125,1.8,2,2026-04-24,16380.0,16240.0,-0.8547008547008517,-1.1547008547008517,15.0,1
2026-04-25,032190,다우데이타,KQ,진입대기,75.88333134060079,1.8,1,2026-04-24,23950.0,24450.0,2.087682672233826,1.687682672233826,20.0,1
2026-04-25,032190,다우데이타,KQ,진입대기,75.88333134060079,1.8,2,2026-04-24,23950.0,24100.0,0.6263048016701411,0.2263048016701411,20.0,1
2026-04-25,036530,SNT홀딩스,KS,진입대기,75.62398207845901,1.8,1,2026-04-24,63800.0,62500.0,-2.0376175548589393,-2.337617554858939,15.0,1
