date,name,ticker,market,sector_group,close,ma20,ma60,ma120,ma200,above_ma200,RSI14,macd_hist,volume_ratio_20d,breakout_20d_high,return_5d,return_20d,trailing_eps_dart,consensus_eps_scrape,forward_eps_auto,source_primary,eps_source_used,manual_forward_eps,expected_eps,pe_now,fair_price_base,upside_base_pct,valuation_score,technical_score,market_regime,regime_weight_multiplier
2026-05-09,기업은행,024110,KS,은행,21800.0,22295.0,23330.833333333332,22120.416666666668,21087.85,1,28.57142857142857,-36.17021266202573,0.9466011114531924,0,-3.325942350332589,-0.9090909090909038,3409.5558041145014,3499.0,3499.0,DART|DAILY_DISC,TRAILING_DART,,3409.5558041145014,6.393794749947404,40914.66964937402,87.68197086868814,100.0,65.0,NEUTRAL,1.0
2026-05-09,현대글로비스,086280,KS,항공화물운송과물류,251000.0,227200.0,234600.0,217647.5,197244.5,1,62.08791208791209,1758.3916053021562,4.92481735949545,1,5.2410901467505155,13.832199546485269,23129.296707266665,24033.0,24033.0,DART|DAILY_DISC,TRAILING_DART,,23129.296707266665,10.852037706842244,277551.5604872,10.578310951075686,76.44577737768921,100.0,NEUTRAL,1.0
2026-05-09,KT,030200,KS,다각화된통신서비스,59300.0,61725.0,61320.0,56973.333333333336,55264.5,1,23.4567901234568,-419.0951468666791,0.58235545780798,0,-1.983471074380161,-2.786885245901638,7288.142685023315,5829.0,5829.0,DART,TRAILING_DART,,7288.142685023315,8.136503710589785,87457.71222027978,47.48349446927449,100.0,65.0,NEUTRAL,1.0
2026-05-09,에이피알,278470,KS,화장품,434000.0,420250.0,348558.3333333333,296958.3333333333,265707.0,1,55.96330275229357,-4644.181937962148,1.680830954007999,0,-3.7694013303769425,29.359165424739196,7736.888030059174,13387.0,13387.0,DART|DAILY_DISC,TRAILING_DART,,7736.888030059174,56.094905123847404,92842.65636071008,-78.60768286619584,0.0,95.0,NEUTRAL,1.0
2026-05-09,삼성에피스홀딩스,0126Z0,KS,제약,530000.0,558050.0,559133.3333333334,,,0,25.766871165644176,-5461.232601130252,0.7918777601549156,0,-5.187835420393561,0.5692599620493288,,,-8583.300000000001,SCRAPE,FORWARD_AUTO,,-8583.300000000001,-61.74781261286451,-102999.6,-119.43388679245284,0.0,50.0,NEUTRAL,1.0
2026-05-09,LG,003550,KS,복합기업,108900.0,96770.0,94016.66666666667,89016.66666666667,84242.0,1,85.11627906976744,1255.13311321128,2.0481226778713575,1,10.783316378433373,18.627450980392158,6484.961232890973,7820.0,7820.0,DART|DAILY_DISC,TRAILING_DART,,6484.961232890973,16.792698689958513,77819.53479469169,-28.54037208935566,0.0,100.0,NEUTRAL,1.0
2026-05-09,한국금융지주,071050,KS,증권,268500.0,257550.0,240916.66666666666,206915.0,183799.0,1,55.399061032863855,1163.3928311889395,0.5905016347793847,0,7.831325301204828,12.343096234309625,36326.89033153506,36407.0,36407.0,DART,TRAILING_DART,,36326.89033153506,7.391218944136197,435922.68397842074,62.35481712417905,100.0,95.0,NEUTRAL,1.0
2026-05-09,삼성에스디에스,018260,KS,IT서비스,175400.0,170260.0,166138.33333333334,169573.33333333334,167183.5,1,31.69014084507043,-52.2428117049476,0.6912132574742855,0,3.055229142185656,13.896103896103895,10114.90659483728,10437.0,10437.0,DART|DAILY_DISC,TRAILING_DART,,10114.90659483728,17.340743422141475,121378.87913804737,-30.798814630531712,0.0,75.0,NEUTRAL,1.0
2026-05-09,S-Oil,010950,KS,석유와가스,116800.0,120335.0,115468.33333333333,101214.16666666667,86322.25,1,48.77126654064272,-375.1703638810336,0.6926045405746201,0,-13.030528667163066,4.192685102586968,1571.749970457297,10828.0,10828.0,DART,TRAILING_DART,,1571.749970457297,74.31207392739273,18860.999645487565,-83.85188386516475,0.0,80.0,NEUTRAL,1.0
2026-05-09,포스코인터내셔널,047050,KS,무역회사와판매업체,78000.0,79030.0,75111.66666666667,65122.083333333336,59451.25,1,60.07751937984496,-159.4930390794293,0.9338130515547303,0,-8.127208480565374,6.267029972752036,3619.7835041131793,4563.0,4563.0,DART|DAILY_DISC,TRAILING_DART,,3619.7835041131793,21.548250029696025,43437.40204935815,-44.3110230136434,0.0,80.0,NEUTRAL,1.0
2026-05-09,NH투자증권,005940,KS,증권,36600.0,35347.5,33397.5,27703.333333333332,24689.55,1,56.60377358490566,149.53057737719587,0.8415468633442033,0,5.780346820809257,8.124076809453463,2894.6746174064,3532.0,3532.0,DART|DAILY_DISC,TRAILING_DART,,2894.6746174064,12.643908154621274,34736.095408876805,-5.0926354948721215,37.2684112628197,95.0,NEUTRAL,1.0
2026-05-09,크래프톤,259960,KS,게임엔터테인먼트,273000.0,262825.0,249083.33333333334,248650.0,274587.5,0,57.674418604651166,480.7086413543475,0.8352814534683207,0,-1.6216216216216162,16.666666666666675,15476.264619080754,21054.0,21054.0,DART|DAILY_DISC,TRAILING_DART,,15476.264619080754,17.639915491197865,185715.17542896903,-31.972463212831858,0.0,80.0,NEUTRAL,1.0
2026-05-09,카카오뱅크,323410,KS,은행,23650.0,24905.0,25176.666666666668,23583.333333333332,24232.25,0,28.26086956521739,-143.08062431921095,1.361729605694596,0,-3.665987780040736,-4.828973843058348,1006.62214978647,1229.0,1229.0,DART|DAILY_DISC,TRAILING_DART,,1006.62214978647,23.494416455088697,12079.46579743764,-48.92403468313894,0.0,55.0,NEUTRAL,1.0
2026-05-09,DB손해보험,005830,KS,손해보험,164600.0,169270.0,176156.66666666666,152279.16666666666,145057.5,1,41.29032258064517,-665.1761457260648,1.062627688897262,0,-4.4134727061556305,-1.9070321811680557,25806.828663668857,,28387.511530035747,DART,TRAILING_DART,,25806.828663668857,6.378156810554787,309681.9439640263,88.1421287752286,100.0,70.0,NEUTRAL,1.0
2026-05-09,현대오토에버,307950,KS,IT서비스,592000.0,440825.0,423941.6666666667,374984.1666666667,290288.5,1,77.00348432055749,10065.628929548351,6.6033430572267,1,24.894514767932495,42.47894103489771,6811.167028916516,8097.0,8097.0,DART|DAILY_DISC,TRAILING_DART,,6811.167028916516,86.91608904710301,81734.00434699819,-86.19358034679084,0.0,100.0,NEUTRAL,1.0
2026-05-09,대우건설,047040,KS,건설,32850.0,30645.0,18290.166666666668,11137.958333333334,8192.6,1,62.03966005665722,-527.4659899953222,0.17230251314390793,0,-10.97560975609756,45.67627494456763,-2229.4049795492,698.0,698.0,DART|DAILY_DISC,TRAILING_DART,,-2229.4049795492,-14.734873341245734,-26752.8597545904,-181.43945130773332,0.0,85.0,NEUTRAL,1.0
2026-05-09,키움증권,039490,KS,증권,452500.0,449800.0,442383.3333333333,377654.1666666667,322422.0,1,48.372093023255815,878.7211824133256,0.5963868242802552,0,6.847697756788662,-1.5233949945593017,42510.32405957744,55287.0,55287.0,DART|DAILY_DISC,TRAILING_DART,,42510.32405957744,10.644473078253403,510123.8887149293,12.734561041973326,81.83640260493331,95.0,NEUTRAL,1.0
2026-05-09,하이브,352820,KS,방송과엔터테인먼트,247500.0,252625.0,312341.6666666667,317520.8333333333,303962.5,0,35.460992907801426,2653.3547604911982,0.8832663509198497,0,-1.980198019801982,-4.99040307101728,-5901.903587443894,9772.0,9772.0,DART,TRAILING_DART,,-5901.903587443894,-41.93562235183715,-70822.84304932674,-128.61529012094007,0.0,60.0,NEUTRAL,1.0
2026-05-09,삼양식품,003230,KS,식품,1360000.0,1311700.0,1207083.3333333333,1234975.0,1315165.0,1,48.717948717948715,-6609.524204665679,1.5591669287727181,0,3.5007610350076046,16.140051238257904,51596.03090196953,70582.0,70582.0,DART|DAILY_DISC,TRAILING_DART,,51596.03090196953,26.358616665377763,619152.3708236343,-54.474090380615124,0.0,95.0,NEUTRAL,1.0
