scope,group_value,trade_count,avg_gross_return_pct,avg_net_return_pct,win_rate_pct,median_net_return_pct,avg_score,avg_weight_pct
overall,ALL,1556,1.2778648494997216,0.9269651065691304,48.97172236503856,-0.041493302055678166,41.78093116992727,0.3412596401028278
action,관찰,170,1.413392323632813,1.0798629118681073,53.529411764705884,0.14005794321047016,58.802442547542675,1.2105882352941177
action,제외,1224,1.202136326092119,0.8451918816476744,47.875816993464056,-0.13516403895200674,34.81845217975377,0.0
action,진입대기,128,1.2069022861779461,0.8803397861779463,50.78125,0.12436103837718013,74.3767183800096,1.9312500000000006
action,최종매수후보,34,3.5936075010722965,3.2818427951899443,58.82352941176471,1.5255408937821793,84.60906607837465,2.2941176470588234
report_date,2026-04-25,1546,1.2812488372671214,0.9300198592593595,48.900388098318246,-0.043724203942035716,41.754230364751734,0.34036222509702463
report_date,2026-04-27,10,0.7547003406597529,0.4547003406597529,60.0,0.45432433389326365,45.908875650065205,0.4800000000000001
