ticker,market,data_source,row_count,latest_trade_date,stale_flag,latest_close
328130,KQ,yfinance,245,20260508,0,19770.0
330860,KQ,yfinance,245,20260508,0,39900.0
332570,KQ,yfinance,245,20260508,0,11050.0
336570,KQ,yfinance,245,20260508,0,8370.0
338840,KQ,yfinance,245,20260508,0,21200.0
340570,KQ,yfinance,245,20260508,0,58400.0
347850,KQ,yfinance,245,20260508,0,70800.0
348210,KQ,yfinance,245,20260508,0,71200.0
348370,KQ,yfinance,245,20260508,0,42600.0
352480,KQ,yfinance,245,20260508,0,27150.0
354320,KQ,yfinance,245,20260508,0,82800.0
356680,KQ,yfinance,245,20260508,0,15840.0
356860,KQ,yfinance,245,20260508,0,101600.0
357550,KQ,yfinance,245,20260508,0,58500.0
357780,KQ,yfinance,245,20260508,0,461000.0
358570,KQ,yfinance,245,20260508,0,14600.0
361390,KQ,yfinance,245,20260508,0,28850.0
365270,KQ,yfinance,245,20260508,0,14590.0
365340,KQ,yfinance,245,20260508,0,77000.0
368770,KQ,yfinance,245,20260508,0,22200.0
372320,KQ,yfinance,245,20260508,0,45650.0
376270,KQ,yfinance,245,20260508,0,69500.0
376300,KQ,yfinance,245,20260508,0,29000.0
378340,KQ,yfinance,245,20260508,0,19950.0
383310,KQ,yfinance,245,20260508,0,31400.0
388720,KQ,yfinance,245,20260508,0,102500.0
389020,KQ,yfinance,245,20260508,0,55500.0
389260,KQ,yfinance,245,20260508,0,21800.0
389500,KQ,yfinance,245,20260508,0,71600.0
393890,KQ,yfinance,245,20260508,0,16600.0
394280,KQ,yfinance,245,20260508,0,19790.0
394800,KQ,yfinance,245,20260508,0,11620.0
397030,KQ,yfinance,245,20260508,0,66200.0
399720,KQ,yfinance,245,20260508,0,71000.0
402490,KQ,yfinance,245,20260508,0,22650.0
403870,KQ,yfinance,245,20260508,0,53900.0
415640,KS,yfinance,245,20260508,0,10020.0
416180,KQ,yfinance,245,20260508,0,37150.0
417200,KQ,yfinance,245,20260508,0,26600.0
418550,KQ,yfinance,245,20260508,0,11680.0
419530,KQ,yfinance,245,20260508,0,35950.0
420770,KQ,yfinance,245,20260508,0,102600.0
425420,KQ,yfinance,245,20260508,0,66000.0
437730,KQ,yfinance,245,20260508,0,53600.0
441270,KQ,yfinance,245,20260508,0,10510.0
445090,KQ,yfinance,245,20260508,0,31000.0
445680,KQ,yfinance,245,20260508,0,90600.0
448280,KQ,yfinance,245,20260508,0,11720.0
450950,KQ,yfinance,245,20260508,0,11100.0
451760,KQ,yfinance,245,20260508,0,22850.0
452280,KQ,yfinance,245,20260508,0,20150.0
455900,KQ,yfinance,245,20260508,0,29000.0
